array1
"[0.09177345774687988, 0.9082266953889119, 0.09177332560351777, 0.9082265632458201, 0.09177345774707828, 0.9082266953886995, 0.09177332560324447, 0.908226563246088]"
"[0.09511348277570118, 0.9082511047894717, 0.09488496101520044, 0.9082363274508053, 0.09506482891973579, 0.9082485860070545, 0.09488496101520041, 0.908236327450805]"
"[0.09837451965982014, 0.9082578457346432, 0.09819466351798244, 0.9082466677698788, 0.09837451965980154, 0.9082578457346596, 0.09819466212611173, 0.9082466685661119]"
"[0.10245915358429471, 0.9083252464279664, 0.10138957737766345, 0.9082700970840478, 0.1014245880034912, 0.9082721917421305, 0.10138957737766344, 0.9082700970840478]"
"[0.1063219445813836, 0.908357447941392, 0.10450540358549186, 0.9082591487666652, 0.10465143137966329, 0.9082700749993093, 0.10450540358549182, 0.9082591487666651]"
"[0.10919545986212188, 0.9083505993834553, 0.10789113601393205, 0.9082876665175774, 0.10893827608404896, 0.9083380869167671, 0.107891136013932, 0.9082876665175775]"
"[0.11845355709990406, 0.9086489725171853, 0.10952567822992254, 0.90822314692232, 0.1098145973222243, 0.908233737302162, 0.10952567822992247, 0.9082231469223201]"
"[0.13858745142043616, 0.9093613739994015, 0.10779763987336953, 0.9079443780588354, 0.1079373053211103, 0.9079430696322858, 0.10779763987336953, 0.9079443780588354]"
"[0.2154612755655049, 0.9110117306547377, 0.09002920161538991, 0.9064169933144123, 0.09002801595997058, 0.9064159197917031, 0.09002920161539, 0.9064169933144124]"
"[0.23128576983496688, 0.911125877427515, 0.08981405086281766, 0.9061831718832066, 0.08981388196289124, 0.9061829972415142, 0.08981405086278255, 0.9061831718832455]"
"[0.24908922189943938, 0.9111917876212527, 0.08957414862339601, 0.905921030578643, 0.08957375103676914, 0.9059205585222546, 0.08957414862339569, 0.9059210305786434]"
"[0.2657326330127901, 0.9112065188045916, 0.08935017862192036, 0.9056744637001812, 0.08935363265753257, 0.9056770778831202, 0.08935017862192028, 0.905674463700181]"
"[0.28241460611214453, 0.9112773165927239, 0.08912891558141295, 0.9054272345090786, 0.08912804498021805, 0.9054263667193333, 0.08912891929467082, 0.9054272301932637]"
"[0.2980768017087404, 0.9112189842588564, 0.08892244151303404, 0.9051948444294627, 0.08892178580082138, 0.9051942900321567, 0.08892244151464543, 0.9051948444275661]"
"[0.3168538454318631, 0.9112363424728311, 0.08867463996624439, 0.9049132472572606, 0.08867529783493516, 0.9049134639338419, 0.08867463996577518, 0.9049132472578396]"
"[0.33468443928171304, 0.9111702420446637, 0.08844215797772992, 0.9046458867224163, 0.08844311674267355, 0.9046465137805676, 0.08844215797532731, 0.9046458867253577]"
"[0.3520434822760357, 0.9110492636740796, 0.08822474748447337, 0.9043935587022106, 0.08822522581809479, 0.9043936163552787, 0.08822474748447343, 0.9043935587022107]"
"[0.37054084037930624, 0.9110233605551136, 0.08797892385470095, 0.904105312278192, 0.08797949553470433, 0.9041055490856524, 0.08797892382019697, 0.9041053123199669]"
"[0.389236093742874, 0.9109718228375012, 0.08773907172923721, 0.9038208705684786, 0.08773959703760927, 0.9038211005730838, 0.0877390717398156, 0.903820870556235]"
"[0.40633911496280545, 0.9108406858631926, 0.08752194278787849, 0.9035606174236809, 0.08752247665319975, 0.9035608391415545, 0.08752194278784108, 0.9035606174237291]"
"[0.4241263527021959, 0.9106949562297609, 0.08729748711576109, 0.9032888262135262, 0.0872980301580258, 0.9032890389678597, 0.08729748711771664, 0.9032888262109818]"
"[0.4425529795773343, 0.9106770475825176, 0.08706450983380044, 0.9030038790200104, 0.0870650580834147, 0.9030041432288844, 0.08706450983406105, 0.903003879019657]"
"[0.4607589544150611, 0.9105006042719022, 0.08683897555232484, 0.9027253347338781, 0.08684049744223299, 0.9027266621647694, 0.08683897555232478, 0.9027253347338781]"
"[0.4802057754781035, 0.9102930925706791, 0.08659653904806897, 0.9024220657055204, 0.08659807930178642, 0.9024234194117238, 0.08659653904806908, 0.9024220657055204]"
"[0.49579673381014555, 0.9102111691380181, 0.086403727248249, 0.902178452156068, 0.08640526490932611, 0.9021797865399863, 0.08640372724978317, 0.9021784521540471]"
"[0.5151875001881062, 0.910085141752558, 0.08616561572151407, 0.9018744913804014, 0.08616715786036412, 0.9018754648217853, 0.08616561575790585, 0.9018744913281093]"
"[0.5348563277035543, 0.9099843360493176, 0.0859282455240762, 0.9015680029334329, 0.08592980231154773, 0.9015689440453438, 0.0859282455240762, 0.901568002933433]"
"[0.5530426571574468, 0.9097852452065093, 0.0857054220818408, 0.9012770891653256, 0.08570728793227846, 0.9012785538545888, 0.08570542208918727, 0.9012770891548345]"
"[0.5697809155666815, 0.9096764002109636, 0.08550360203781379, 0.9010109120591836, 0.08550537190827463, 0.9010119971097118, 0.08550360203639489, 0.9010109120612962]"
"[0.5884287116372188, 0.9094431893892817, 0.08528126394026904, 0.9007144478954453, 0.08528321327831549, 0.9007158907349334, 0.08528126394027043, 0.9007144478954429]"
"[0.6089243112291707, 0.9091251146798424, 0.08503890046202647, 0.9003878594773267, 0.08504134005019746, 0.9003900328950241, 0.08503890046206447, 0.9003878594772714]"
"[0.6261674608386503, 0.908998553384637, 0.08483605570543085, 0.9001113724831123, 0.08483835467384794, 0.9001131719824427, 0.08483605570543089, 0.900111372483112]"
"[0.6454782807186676, 0.9087515839798008, 0.08461967637510855, 0.899813210025982, 0.08462187627742054, 0.8998150143650929, 0.08461967637510852, 0.899813210025982]"
"[0.6650793934709405, 0.9086045200088559, 0.08438013530274073, 0.8994793170729544, 0.08438248000179129, 0.8994815046983791, 0.08438013530274105, 0.8994793170729537]"
"[0.6871045077949577, 0.9081927100009672, 0.08412752130715435, 0.8991228216549796, 0.08412986880342985, 0.8991249941333325, 0.08412752131093727, 0.8991228216490703]"
"[0.7002867506364613, 0.9080960103046565, 0.08397548325945321, 0.8989060381390535, 0.08397783842779884, 0.8989082182426346, 0.08397548325934086, 0.8989060381392266]"
"[0.7282197124521409, 0.9079559410724651, 0.0837813172483286, 0.8986236875229529, 0.08378090977701538, 0.898619772470418, 0.08378131724832864, 0.8986236875229527]"
"[0.7381373647757057, 0.9078938327216838, 0.0835505929425072, 0.8982909373594382, 0.08355295567178425, 0.8982931235600943, 0.08355059294250725, 0.8982909373594382]"
"[0.7550567692206751, 0.9077996606411596, 0.08334991919083051, 0.8979959266317223, 0.08335216107096514, 0.8979977332704899, 0.08334991919083048, 0.8979959266317223]"
"[0.771519133583438, 0.907715580435739, 0.08316405795699867, 0.8977195938524194, 0.0831664195982379, 0.8977218042810634, 0.08316405795692142, 0.8977195938525444]"
"[0.789237094011594, 0.907667236733453, 0.08296590393005028, 0.8974220963515607, 0.08296768686558119, 0.897424041657802, 0.08296590393005036, 0.8974220963515607]"
"[0.8054695375651832, 0.9076501383387096, 0.0827831997285946, 0.8971449611850657, 0.08278496818545873, 0.8971469005766156, 0.0827831997285948, 0.8971449611850654]"
"[0.8218142764769698, 0.9075669516705991, 0.08260188068738573, 0.8968671241093695, 0.08260375348202482, 0.8968694786336218, 0.08260188068735307, 0.8968671241094253]"
"[0.8361611758169679, 0.9076262976810877, 0.08244327161152429, 0.8966219281178398, 0.082445133267622, 0.8966242927179533, 0.08244327161152432, 0.8966219281178396]"
"[0.852423687837704, 0.9076725869104485, 0.08226224761977366, 0.8963396266690119, 0.0822643869816273, 0.8963418112427155, 0.08226224761965564, 0.8963396266692133]"
"[0.8654281644859403, 0.9077710982275098, 0.08211844243631072, 0.8961132863992133, 0.08212111527199527, 0.8961150857418291, 0.08211844243636504, 0.8961132863991188]"
"[0.87853660477481, 0.9079067063048252, 0.08197387236701037, 0.8958837876290484, 0.08197624258127968, 0.8958856484317059, 0.08197387236097521, 0.8958837876394146]"
"[0.8884194227080136, 0.9082196753788202, 0.08186440602516676, 0.8957083504224576, 0.0818643408983576, 0.8957081423591233, 0.0818644060251693, 0.8957083504224541]"
"[0.8933514059190572, 0.9090005408996009, 0.08180252892900103, 0.8956086348576792, 0.08180257675741251, 0.8956088506762101, 0.08180252898090104, 0.8956086347738504]"
"[0.8957097192229373, 0.909632541712311, 0.08177012630913752, 0.8955565763257787, 0.08177017449063899, 0.8955567923573549, 0.08177012628110292, 0.8955565763768986]"
"[0.8961915278374427, 0.9097879755766275, 0.08205001006361343, 0.8956118395319564, 0.08208780550514203, 0.8956227765217843, 0.08205001006197757, 0.8956118395348103]"
"[0.8961240973111595, 0.9097327048195331, 0.08325153251024847, 0.8958956211051862, 0.08325104628776125, 0.8958957078196647, 0.08325153251025466, 0.8958956211051758]"
"[0.8960911764450197, 0.9097057432530103, 0.083849376321403, 0.8960400568341151, 0.08384081558286817, 0.8960371372159658, 0.08384937632140306, 0.8960400568341154]"
"[0.896061982071636, 0.909681792361654, 0.084341030635231, 0.8961511333252945, 0.08435657817471323, 0.8961552846428505, 0.08434103063523102, 0.8961511333252945]"
"[0.896015129282412, 0.9096433895004276, 0.08518067336987295, 0.8963305211124923, 0.08519636778967199, 0.8963351646528048, 0.08518067336987384, 0.8963305211124902]"
"[0.8959546979269116, 0.9095938880814903, 0.08628745598884204, 0.896552766103937, 0.08628171454550432, 0.8965507702775762, 0.08628745599125488, 0.8965527661006055]"
"[0.8958875167456279, 0.9095388226139012, 0.08752434014965954, 0.8967828159644902, 0.08750127001883588, 0.8967770643567202, 0.08752434014968113, 0.8967828159644545]"
"[0.895801674544539, 0.9094684501144925, 0.08921388647463623, 0.8970777068192699, 0.08918136604949596, 0.8970709696430348, 0.08921388647463627, 0.89707770681927]"
"[0.8957161572015262, 0.9093983476733072, 0.09072782390224206, 0.8973136243995581, 0.09075591554781948, 0.8973201444443581, 0.09072782390224199, 0.897313624399558]"
"[0.8956123824393518, 0.9093132953814003, 0.09266792384930478, 0.8975964078349582, 0.09270300535791683, 0.8976029112600991, 0.0926744447727741, 0.897597309185234]"
"[0.8955063159171881, 0.9092263422937045, 0.09481295082068195, 0.8978901059803278, 0.09482547146724483, 0.8978927854931358, 0.0948129508206818, 0.8978901059803278]"
"[0.8953853869521369, 0.9091272072438407, 0.0970422500664024, 0.8981569324538391, 0.09702627306272331, 0.8981541500487943, 0.09704225006640235, 0.8981569324538389]"
"[0.8952719043773935, 0.9090341853311318, 0.09924173485916542, 0.8984038989204429, 0.09923874343834324, 0.8984035874476398, 0.09924173489677518, 0.8984038988828351]"
"[0.8951354611646658, 0.9089223409151106, 0.10193304532654782, 0.8986845924399017, 0.10184147900526545, 0.8986699216667295, 0.10194936657444852, 0.8986861094021822]"
"[0.8949931833795215, 0.9088057358200976, 0.10480632416753242, 0.8989542603051714, 0.10467764684955082, 0.8989336901422221, 0.10480632416753281, 0.8989542603051709]"
"[0.8948561660256549, 0.9086933949294648, 0.10744800109395158, 0.8991745990797401, 0.10744495248407591, 0.8991751106138997, 0.10744800109395165, 0.8991745990797397]"
"[0.8947152478134003, 0.9085778962650377, 0.11029793409652719, 0.8993955997482284, 0.1101295846631773, 0.8993720088410124, 0.11029790052851358, 0.8993956108691747]"
"[0.8945687208497294, 0.9084577797407891, 0.11321327732223566, 0.899594070207853, 0.11312308473818472, 0.8995820024721711, 0.11321327732223567, 0.8995940702078535]"
"[0.8944122680097931, 0.9083295218714739, 0.11634878975078528, 0.8997888588985418, 0.11631585343049476, 0.8997843488565784, 0.11634878975078536, 0.899788858898542]"
"[0.8942342151421998, 0.9081835644366911, 0.11988070681726418, 0.899982336145013, 0.12006789767715664, 0.9000019356558864, 0.11988072414194446, 0.8999823261263129]"
"[0.894075723003167, 0.908053624267838, 0.12330612318309171, 0.9001726441383865, 0.12299453891732329, 0.9001380801999322, 0.12330612323202332, 0.9001726440924588]"
"[0.8938980748740532, 0.907908004298562, 0.12686635055589476, 0.9003210383611914, 0.12703951061603516, 0.9003393296883948, 0.12686635055589468, 0.9003210383611914]"
"[0.8937286981003002, 0.9077691035309856, 0.13059180938020085, 0.9004747077072238, 0.12979256485779722, 0.9004024443583033, 0.13036690186140254, 0.9004549651147465]"
"[0.893537885980746, 0.9076126905832911, 0.13408566656308007, 0.9005728216753875, 0.1343170089395179, 0.9005917194187012, 0.13410082147391086, 0.9005743387138533]"
"[0.8934216316377933, 0.9075173514552053, 0.13658881539585935, 0.900619056336299, 0.13664500620769057, 0.9006231308029762, 0.13658881539585943, 0.9006190563362988]"
"[0.8931649656283873, 0.907306931612209, 0.141600981658591, 0.9007745614403257, 0.14236173124477886, 0.9008399138777662, 0.14160098165859092, 0.900774561440326]"
"[0.8929563059506351, 0.907135844264456, 0.14639483432919448, 0.90091543031431, 0.14566494239301245, 0.9008668855756788, 0.1463948343291375, 0.9009154303143831]"
"[0.892752142793247, 0.906968424530394, 0.1504856733767644, 0.9009887129009396, 0.15015828998903277, 0.9009627827440992, 0.1504856803081881, 0.9009887097901627]"
"[0.8925563281373868, 0.9068078595347949, 0.1545748023325251, 0.9010511765980445, 0.15432227084966416, 0.9010313321453773, 0.15457480607699187, 0.9010511748801164]"
"[0.892340930114535, 0.9066312449789639, 0.15902126998147909, 0.9010887315851498, 0.1587023842974111, 0.9010762496188577, 0.15902126973834868, 0.9010887317674161]"
"[0.8921166946298237, 0.9064473666515788, 0.16371133311856706, 0.9011412111386387, 0.16360303988263536, 0.9011346089299415, 0.1637113331204563, 0.9011412111368087]"
"[0.8919261702622857, 0.9062911653032623, 0.16757845489985887, 0.901149051511388, 0.1675620318213719, 0.9011477799334688, 0.16756137396431492, 0.9011479858756672]"
"[0.8917024317420227, 0.9061076693944292, 0.17210120875463264, 0.9011582911209268, 0.17237657623982838, 0.9011728809575997, 0.1721012087546324, 0.9011582911209276]"
"[0.8915012716442806, 0.9059427106540531, 0.17647065212412522, 0.9011779789251778, 0.176341684222865, 0.9011697569782974, 0.17647065213213725, 0.9011779789179062]"
"[0.8912905852398648, 0.9057699609107989, 0.18084862678740798, 0.9011729740915196, 0.18087832116293442, 0.9011760612721753, 0.18086361153731662, 0.9011736850087757]"
"[0.8910109472424015, 0.9055405907051085, 0.18651450654930826, 0.9011619103999551, 0.18650314894540712, 0.9011613894764259, 0.18665766994766142, 0.9011683384692624]"
"[0.8908227112469567, 0.9053862378685341, 0.19066735204154217, 0.9011342965303653, 0.1904548128774603, 0.9011233148544513, 0.1905780114843838, 0.901130151443653]"
